dept,division,code,name,last_name,first_name,term,year,item1,item2,item3,item4,item5,item6,enthusiasm,workload,recommend,invited,respondents,course
FAR,ARTSC,FAH423H1,Palaces Minoan Crete,Knappett,Carl,Winter,2018,4.4,4.6,4.4,4.1,4.4,4.4,4.5,3.5,4.3,17.0,8,Palaces Minoan Crete FAH423H1-S-LEC0101
FAR,ARTSC,FAH458H1,Issues Cdn Art,Cheetham,Mark,Winter,2018,4.7,4.8,4.7,4.7,4.7,4.7,4.8,3.3,4.7,15.0,6,Issues Cdn Art FAH458H1-S-LEC0101
FAR,ARTSC,FAH470H1,Studies Ren & Baroque,Bissett,Tara,Winter,2018,4.6,4.8,4.6,4.2,4.6,4.8,4.6,3.8,5.0,11.0,6,Studies Ren & Baroque FAH470H1-S-LEC0101
FAR,ARTSC,FAH483H1,Intro to Conservation,Coxon,Helen,Winter,2018,4.6,4.9,5.0,4.6,4.4,4.4,5.0,3.1,4.7,16.0,7,Intro to Conservation FAH483H1-S-LEC0101
FAR,ARTSC,FAH483H1,Intro to Conservation,Sobol,Heidi,Winter,2018,4.6,4.9,5.0,4.6,4.4,4.4,5.0,3.1,4.7,16.0,7,Intro to Conservation FAH483H1-S-LEC0101
FAR,ARTSC,FAH484H1,Fashion & Textiles,Liivandi,A.,Winter,2018,4.5,4.8,3.8,4.3,4.5,4.2,3.7,3.8,4.3,14.0,6,Fashion & Textiles FAH484H1-S-LEC0101
FAR,ARTSC,FAH484H1,Fashion & Textiles,Palmer,Alexandra,Winter,2018,4.5,4.8,4.8,4.3,4.5,4.2,4.7,3.8,4.3,14.0,6,Fashion & Textiles FAH484H1-S-LEC0101
FAR,ARTSC,FAH270H1,Architecture: Rituals,Anderson,Christy,Fall,2017,4.2,4.4,4.3,3.7,3.6,3.8,4.6,3.3,3.8,101.0,30,Architecture: Rituals FAH270H1-F-LEC0101
FAR,ARTSC,FAH102H1,Art and Ideas,Anderson,Christy,Fall,2017,3.9,4.1,4.0,3.7,3.7,3.6,4.1,3.2,3.6,193.0,73,Art and Ideas FAH102H1-F-LEC5101
FAR,ARTSC,FAH370H1,European Renaissance,Anderson,Christy,Fall,2017,4.6,4.6,4.7,4.2,4.3,4.3,4.7,3.3,4.2,96.0,42,European Renaissance FAH370H1-F-LEC0101
FAR,ARTSC,FAH354H1,Recent Canadian,Cheetham,Mark,Fall,2017,4.4,4.5,4.6,4.0,3.9,4.3,4.7,3.3,4.3,76.0,28,Recent Canadian FAH354H1-F-LEC0101
FAR,ARTSC,FAH352H1,19th Century Photo,Doucet,Emily,Fall,2017,3.6,3.8,3.4,3.8,3.7,3.3,3.7,3.0,3.3,88.0,47,19th Century Photo FAH352H1-F-LEC5101
FAR,ARTSC,FAH486H1,Case Studies: ROM,Fox,Ross,Fall,2017,4.4,4.4,4.5,4.0,4.2,4.0,4.6,3.2,4.6,10.0,5,Case Studies: ROM FAH486H1-F-LEC0101
FAR,ARTSC,FAH216H1,Later Medieval Art,Gorjeltchan,Alexandra,Fall,2017,4.2,4.2,3.9,3.7,3.7,3.7,4.4,2.9,3.7,119.0,73,Later Medieval Art FAH216H1-F-LEC5101
FAR,ARTSC,FAH207H1,Greek&Roman Art&Arch,Kim,SeungJung,Fall,2017,3.9,4.4,4.2,4.2,4.3,3.9,4.3,3.0,3.9,152.0,58,Greek&Roman Art&Arch FAH207H1-F-LEC0101
FAR,ARTSC,FAH206H1,Aegean Art&Archaeolog,Kulick,Rachel,Fall,2017,3.3,3.7,3.8,3.4,3.2,3.0,3.8,3.1,2.9,35.0,11,Aegean Art&Archaeolog FAH206H1-F-LEC0101
FAR,ARTSC,FAH489H1,Topics in Art History,Legge,Elizabeth,Fall,2017,4.3,4.7,4.5,4.8,4.7,4.3,4.2,3.3,4.2,11.0,6,Topics in Art History FAH489H1-F-LEC0101
FAR,ARTSC,FAH265H1,Monuments of the Islamic World,Mostafa,Heba,Fall,2017,4.7,4.9,4.8,4.9,4.8,4.8,5.0,3.0,4.8,57.0,28,Monuments of the Islamic World FAH265H1-F-LEC0101
FAR,ARTSC,FAH464H1,Transregional Asian,Purtle,Jennifer,Fall,2017,4.7,4.8,4.9,4.7,4.9,4.8,4.8,3.6,4.2,18.0,11,Transregional Asian FAH464H1-F-LEC0101
FAR,ARTSC,FAH101H1,Monuments Art History,Purvis,Betsy,Fall,2016,3.7,4.1,4.3,3.8,3.8,3.5,4.3,3.0,3.5,169.0,70,Monuments Art History FAH101H1-F-LEC0101
FAR,ARTSC,FAH206H1,Aegean Art&Archaeolog,Kulick,Rachel,Fall,2016,3.4,3.7,3.7,3.6,3.7,3.4,3.7,3.0,3.1,108.0,48,Aegean Art&Archaeolog FAH206H1-F-LEC0101
FAR,ARTSC,FAH245H1,Modernism 1750-1900,Bear,Jordan,Fall,2016,4.7,4.8,4.8,4.4,4.4,4.5,4.6,3.0,4.7,165.0,56,Modernism 1750-1900 FAH245H1-F-LEC5101
FAR,ARTSC,FAH270H1,Architecture: Rituals,Anderson,Christy,Fall,2016,4.3,4.4,4.5,3.8,4.1,4.2,4.6,3.2,4.2,151.0,55,Architecture: Rituals FAH270H1-F-LEC0101
FAR,ARTSC,FAH309H1,City of Rome,Ewald,Bjoern,Fall,2016,3.9,4.2,4.0,4.0,4.0,4.1,3.8,2.7,4.0,89.0,30,City of Rome FAH309H1-F-LEC0101
FAR,ARTSC,FAH310H1,Greek Vase Painting,Kim,SeungJung,Fall,2016,4.6,4.9,5.0,4.7,4.8,4.7,5.0,3.6,4.6,61.0,29,Greek Vase Painting FAH310H1-F-LEC0101
FAR,ARTSC,FAH331H1,Netherlandish Art,Kavaler,Ethan,Fall,2016,4.2,4.1,4.0,3.6,3.6,3.7,4.3,3.7,3.7,55.0,24,Netherlandish Art FAH331H1-F-LEC0101
FAR,ARTSC,FAH380H1,Special Topics in Art History,Zemel,Carol,Fall,2016,4.2,4.3,4.4,4.5,4.5,4.3,4.5,2.9,4.3,38.0,15,Special Topics in Art History FAH380H1-F-LEC0101
FAR,ARTSC,FAH461H1,E Asian Art: Cultural,Purtle,Jennifer,Fall,2016,4.8,4.8,4.8,4.8,4.7,4.8,4.7,3.6,4.6,22.0,10,E Asian Art: Cultural FAH461H1-F-LEC0101
FAR,ARTSC,FAH486H1,Case Studies: ROM,Fox,Ross,Fall,2016,4.3,4.5,4.5,4.7,4.7,4.0,5.0,2.8,3.8,12.0,6,Case Studies: ROM FAH486H1-F-LEC0101
FAR,ARTSC,FAH489H1,Topics in Art History,Addleman-Frankel,Kate,Fall,2016,4.9,5.0,4.9,5.0,5.0,5.0,4.7,3.6,4.9,16.0,7,Topics in Art History FAH489H1-F-LEC0101
FAR,ARTSC,FAH101H1,Monuments Art History,Purvis,Betsy,Summer,2016,4.1,4.4,4.3,3.7,3.8,3.9,,,,41.0,14,Monuments Art History FAH101H1-F-LEC5101
FAR,ARTSC,FAH102H1,Art and Ideas,Purvis,Betsy,Summer,2016,3.8,4.2,4.6,3.9,3.7,3.9,4.5,3.0,3.9,29.0,12,Practice Art History FAH102H1-S-LEC5101
FAR,ARTSC,FAH216H1,Later Medieval Art,Gorjeltchan,Alexandra,Summer,2016,4.3,4.3,4.1,3.8,4.1,4.0,,,,44.0,22,Later Medieval Art FAH216H1-F-LEC0101
FAR,ARTSC,FAH245H1,Modernism 1750-1900,Bacal,Edward,Summer,2016,3.3,3.6,3.4,3.3,3.5,3.1,,,,41.0,17,Modernism 1750-1900 FAH245H1-F-LEC0101
FAR,ARTSC,FAH252H1,Intro Hist Photo,Addleman-Frankel,Kate,Summer,2016,3.8,3.7,4.0,4.0,4.0,3.5,4.0,3.2,3.3,24.0,6,Intro Hist Photo FAH252H1-S-LEC0101
FAR,ARTSC,FAH260H1,Asian Art,Richardson,Sarah,Summer,2016,4.0,4.4,4.5,4.1,4.0,4.0,4.6,2.8,4.1,37.0,16,Asian Art FAH260H1-S-LEC0101
FAR,ARTSC,FAH309H1,City of Rome,Katsougiannopoulou,Christina,Summer,2016,4.4,4.6,4.6,4.4,4.4,4.4,,,,43.0,14,City of Rome FAH309H1-F-LEC0101
FAR,ARTSC,FAH346H1,Impressionism,Reddy,Meredith,Summer,2016,4.5,4.7,4.6,4.6,4.6,4.5,4.7,3.0,4.5,31.0,15,Impressionism FAH346H1-S-LEC5101
FAR,ARTSC,FAH449H1,Contemporary Art,Reddy,Meredith,Winter,2016,4.4,4.2,4.2,4.0,4.0,4.0,4.2,3.2,4.6,14.0,5,Contemporary Art FAH449H1-S-LEC0101
FAR,ARTSC,FAH206H1,Aegean Art&Archaeolog,Knappett,Carl,Winter,2016,3.6,3.8,4.1,3.5,3.7,3.6,4.2,2.6,3.6,138.0,45,Aegean Art&Archaeolog FAH206H1-S-LEC0101
FAR,ARTSC,FAH311H1,Greek Sculpture,Kim,SeungJung,Winter,2016,3.9,3.9,4.3,4.1,4.1,3.9,4.3,3.9,3.9,82.0,30,Greek Sculpture FAH311H1-S-LEC0101
FAR,ARTSC,FAH348H1,Dada & Surrealism,Legge,Elizabeth,Winter,2016,4.6,4.7,4.9,4.3,4.3,4.5,4.8,2.9,4.7,151.0,58,Dada & Surrealism FAH348H1-S-LEC0101
FAR,ARTSC,FAH355H1,Eco Art,Cheetham,Mark,Winter,2016,4.7,4.7,4.8,4.3,4.5,4.6,4.9,2.9,4.6,40.0,20,Eco Art FAH355H1-S-LEC0101
FAR,ARTSC,FAH102H1,Art and Ideas,Murray,Colin,Winter,2017,3.8,3.8,4.1,3.6,3.7,3.3,4.2,3.4,3.3,183.0,71,Practice Art History FAH102H1-S-LEC5101
FAR,ARTSC,FAH215H1,Early Medieval Art,Cohen,Adam,Winter,2017,4.2,4.4,4.6,3.9,4.1,4.1,4.7,2.8,4.0,146.0,55,Early Medieval Art FAH215H1-S-LEC0101
FAR,ARTSC,FAH230H1,Renais Art & Archit,Carson,Rebekah,Winter,2017,4.0,4.3,3.8,4.0,4.2,3.8,4.1,2.9,4.0,154.0,48,Renais Art & Archit FAH230H1-S-LEC5101
FAR,ARTSC,FAH272H1,Modern Architecture,Clarke,Joseph,Winter,2017,4.0,4.1,4.1,4.1,4.0,3.9,4.3,2.7,4.1,180.0,71,Modern Architecture FAH272H1-S-LEC0101
FAR,ARTSC,FAH303H1,Greek Civilisation,Knappett,Carl,Winter,2017,4.3,4.4,4.6,4.2,4.2,4.4,4.7,3.0,4.2,54.0,20,Greek Civilisation FAH303H1-S-LEC0101
FAR,ARTSC,FAH312H1,Art of the Hellenistic Age,Ewald,Bjoern,Winter,2017,4.4,4.4,4.5,4.4,4.6,4.4,4.4,2.9,4.5,63.0,27,Art of the Hellenistic Age FAH312H1-S-LEC0101
FAR,ARTSC,FAH341H1,Venetian Renais Art,Sohm,Philip,Winter,2017,4.0,4.0,4.0,4.0,4.2,4.0,3.7,3.3,3.6,26.0,7,Venetian Renais Art FAH341H1-S-LEC0101
FAR,ARTSC,FAH353H1,Culture Exhib 19th C,Bear,Jordan,Winter,2017,4.4,4.6,4.7,4.4,4.4,4.2,4.6,3.2,4.3,135.0,49,Culture Exhib 19th C FAH353H1-S-LEC5101
FAR,ARTSC,FAH360H1,Chinese Dec Arts,Purtle,Jennifer,Winter,2017,4.2,4.4,4.2,4.1,3.8,3.6,4.4,3.2,3.8,89.0,29,Chinese Dec Arts FAH360H1-S-LEC5101
FAR,ARTSC,FAH381H1,Jewish Art,Cohen,Adam,Winter,2017,4.5,4.5,4.8,4.5,4.3,4.1,4.8,3.7,4.1,29.0,9,Jewish Art FAH381H1-S-LEC0101
FAR,ARTSC,FAH406H1,Cross-Cultural Ancient Art,Kim,SeungJung,Winter,2017,4.8,4.8,4.5,4.5,4.4,4.4,4.9,3.6,4.3,11.0,8,Cross-Cultural Ancient Art FAH406H1-S-LEC0101
FAR,ARTSC,FAH440H1,Dutch Genre Painting,Kavaler,Ethan,Winter,2017,4.7,4.7,4.0,3.7,4.2,4.0,4.5,3.3,3.8,11.0,6,Dutch Genre Painting FAH440H1-S-LEC0101
FAR,ARTSC,FAH447H1,19th C Lndsp Paint,Bear,Jordan,Winter,2017,4.9,5.0,5.0,5.0,5.0,4.8,4.9,3.0,4.9,18.0,8,19th C Lndsp Paint FAH447H1-S-LEC0101
FAR,ARTSC,FAH485H1,Collecting Canada,Gehmacher,Arlene,Winter,2017,4.7,4.9,4.9,4.6,4.6,4.5,5.0,3.1,4.7,11.0,7,Collecting Canada FAH485H1-S-LEC0101
FAR,ARTSC,FAH489H1,Topics in Art History,Alvarez Hernandez,Analays,Summer,2017,4.7,4.7,4.9,4.7,4.7,4.7,4.9,3.1,4.6,18.0,15,Topics in Art History FAH489H1-S-LEC0101
FAR,ARTSC,FAH364H1,Visual South Asia,Tankha,Akshaya,Summer,2017,3.5,3.7,3.2,3.1,3.0,2.9,3.4,4.4,2.8,45.0,30,Visual South Asia FAH364H1-S-LEC0101
FAR,ARTSC,FAH345H1,Romantic Movement,Wallace,Amy,Summer,2017,4.0,4.5,4.4,4.1,4.1,4.1,4.5,3.4,4.0,30.0,24,Romantic Movement FAH345H1-S-LEC0101
FAR,ARTSC,FAH392Y0,Medieval Art Abroad,Cohen,Adam,Summer,2018,4.3,4.4,4.7,4.1,4.0,4.4,4.7,3.4,4.4,22.0,10,Medieval Art Abroad FAH392Y0-Y-LEC3001
FAR,ARTSC,FAH245H1,Modernism 1750-1900,Doucet,Emily,Summer,2018,4.5,4.6,4.5,4.1,4.1,4.1,4.4,3.2,3.7,33.0,12,Modernism 1750-1900 FAH245H1-S-LEC0101
FAR,ARTSC,FAH421H1,Medieval Cities,Kralik,Christine,Summer,2018,4.5,4.7,4.7,4.8,4.7,4.8,4.7,3.3,4.7,16.0,6,Medieval Cities FAH421H1-S-LEC0101
FAR,ARTSC,FAH207H1,Greek&Roman Art&Arch,Katsougiannopoulou,Christina,Summer,2017,3.9,4.2,4.4,4.2,4.3,4.1,4.3,3.2,3.8,62.0,31,Greek&Roman Art&Arch FAH207H1-F-LEC0101
FAR,ARTSC,FAH102H1,Art and Ideas,Clements,Jacquelyn,Summer,2017,3.8,3.8,3.9,4.1,3.9,3.6,4.0,3.2,3.4,45.0,18,Art and Ideas FAH102H1-F-LEC5101
FAR,ARTSC,FAH335H1,Art of Love in Ren,Carson,Rebekah,Summer,2017,4.2,4.3,3.8,3.7,4.1,4.0,4.2,3.0,3.9,45.0,18,Art of Love in Ren FAH335H1-F-LEC5101
FAR,ARTSC,FAH102H1,Art and Ideas,Bacal,Edward,Summer,2018,3.7,4.3,4.0,4.0,4.1,3.6,3.9,3.0,3.7,41.0,18,Art and Ideas FAH102H1-F-LEC5101
FAR,ARTSC,FAH312H1,Art of the Hellenistic Age,Katsougiannopoulou,Christina,Summer,2018,4.4,4.7,4.4,4.4,4.5,4.4,4.2,3.1,4.4,33.0,18,Art of the Hellenistic Age FAH312H1-F-LEC0101
FAR,ARTSC,FAH364H1,Visual South Asia,Tankha,Akshaya,Summer,2018,4.1,4.3,3.9,3.8,3.6,3.7,4.0,3.4,3.4,43.0,27,Visual South Asia FAH364H1-S-LEC0101
FAR,ARTSC,FAH230H1,Renais Art & Archit,Carson,Rebekah,Summer,2018,3.7,4.3,3.9,4.0,4.1,3.5,3.8,2.8,4.0,37.0,12,Renais Art & Archit FAH230H1-F-LEC0101
FAR,ARTSC,FAH318H1,Monastic Art and Arch,Gorjeltchan,Alexandra,Summer,2018,4.1,4.0,3.9,3.9,3.9,3.8,4.4,3.1,3.9,31.0,14,Monastic Art and Arch FAH318H1-F-LEC5101
FAR,ARTSC,FAH318H1,Monastic Art and Arch,Kralik,Christine,Summer,2017,4.4,4.4,4.4,4.3,4.3,4.3,4.7,2.9,4.3,21.0,9,Monastic Art and Arch FAH318H1-F-LEC5101
FAR,ARTSC,FAH392Y0,Medieval Art Abroad,Cohen,Adam,Summer,2017,3.9,4.0,4.3,4.2,4.2,3.9,4.9,3.4,3.8,22.0,9,Medieval Art Abroad FAH392Y0-Y-LEC3001
FAR,ARTSC,FAH394Y0,Modern Art Abroad,Legge,Elizabeth,Summer,2017,4.7,4.6,4.7,4.2,4.0,4.3,4.8,3.0,4.4,20.0,9,Modern Art Abroad FAH394Y0-S-LEC3001
FAR,ARTSC,FAH231H1,Baroque Art & Archit,Murray,Colin,Summer,2017,4.4,4.5,4.5,4.4,4.2,4.3,4.6,3.3,4.2,46.0,23,Baroque Art & Archit FAH231H1-S-LEC0101
FAR,ARTSC,FAH102H1,Art and Ideas,Carroll,Leanne,Winter,2014,2.6,2.9,2.8,3.1,3.1,2.5,3.1,3.0,2.4,218.0,83,Practice Art History FAH102H1-LEC5101
FAR,ARTSC,FAH207H1,Greek&Roman Art&Arch,Kim,SeungJung,Winter,2014,3.7,3.8,3.9,3.7,3.7,3.4,4.0,3.2,3.5,181.0,72,Greek&Roman Art&Arch FAH207H1-LEC0101
FAR,ARTSC,FAH216H1,Later Medieval Art,Ward,Flora,Winter,2014,4.1,4.5,4.5,4.0,4.2,4.1,4.6,3.0,4.3,123.0,51,Later Medieval Art FAH216H1-LEC5101
FAR,ARTSC,FAH246H1,Art Since 1900,Cheetham,Mark,Winter,2014,4.3,4.2,4.2,3.4,3.3,3.6,4.5,3.5,3.8,161.0,64,Art Since 1900 FAH246H1-LEC0101
FAR,ARTSC,FAH252H1,Intro Hist Photo,Bear,Jordan,Winter,2014,4.0,4.4,4.3,4.0,4.1,3.9,4.3,2.8,4.1,160.0,59,Intro Hist Photo FAH252H1-LEC0101
FAR,ARTSC,FAH337H1,Rivalry  Imitation,Purvis,Betsy,Winter,2014,4.2,4.3,4.5,4.0,4.0,4.0,4.5,3.2,4.2,135.0,61,Rivalry  Imitation FAH337H1-LEC5101
FAR,ARTSC,FAH370H1,European Renaissance,Anderson,Christy,Winter,2014,4.5,4.6,4.6,4.0,4.1,4.2,4.7,3.5,4.3,130.0,60,European Renaissance FAH370H1-LEC5101
FAR,ARTSC,FAH424H1,Medieval Books,Cohen,Adam,Winter,2014,4.7,4.9,4.7,4.8,4.6,4.6,4.8,3.6,4.3,15.0,12,Medieval Books FAH424H1-LEC0101
FAR,ARTSC,FAH430H1,Pieter Bruegel,Horbatsch,Olenka,Winter,2014,4.5,4.5,4.4,4.5,4.5,4.2,4.5,3.8,4.2,10.0,6,Pieter Bruegel FAH430H1-LEC0101
FAR,ARTSC,FAH435H1,Correggio,Purvis,Betsy,Winter,2014,4.4,4.5,4.8,4.1,4.6,4.1,4.7,4.3,4.1,16.0,9,Correggio FAH435H1-LEC0101
FAR,ARTSC,FAH458H1,Issues Cdn Art,Cheetham,Mark,Winter,2014,4.8,5.0,4.9,4.9,4.9,4.8,4.9,3.3,4.8,17.0,12,Issues Cdn Art FAH458H1-LEC0101
FAR,ARTSC,FAH470H1,Studies Ren & Baroque,Anderson,Christy,Winter,2014,5.0,4.8,5.0,5.0,4.8,4.8,5.0,3.8,4.9,15.0,9,Studies Ren & Baroque FAH470H1-LEC0101
FAR,ARTSC,FAH484H1,Fashion & Textiles,Palmer,Alexandra,Winter,2014,4.0,4.2,3.7,3.3,3.3,3.3,4.5,4.0,3.0,9.0,6,Fashion & Textiles FAH484H1-LEC0101
FAR,ARTSC,FAH485H1,Collecting Canada,Gehmacher,Arlene,Winter,2014,4.8,4.4,5.0,4.8,5.0,5.0,5.0,3.2,5.0,12.0,5,Collecting Canada FAH485H1-LEC0101
FAR,ARTSC,FAH487H1,Intro Asian Textiles,Fee,Sarah,Winter,2014,4.5,4.8,4.5,5.0,4.8,4.5,4.5,3.7,4.7,10.0,6,Intro Asian Textiles FAH487H1-LEC0101
FAR,ARTSC,FAH489H1,Topics in Art History,Hirji,Zulfikar,Winter,2014,4.3,4.1,4.3,3.7,3.6,3.7,4.1,3.1,4.0,11.0,8,Topics in Art History FAH489H1-LEC0101
FAR,ARTSC,VIS130H1,Visual Strategies,Govrin,Ido,Winter,2014,3.0,2.4,3.6,3.4,3.0,2.8,3.4,3.4,2.6,16.0,5,Visual Strategies VIS130H1-LEC0101
FAR,ARTSC,VIS130H1,Visual Strategies,Portal,Elyse,Winter,2014,4.6,4.2,4.6,4.4,4.2,4.4,4.4,3.2,4.8,15.0,5,Visual Strategies VIS130H1-LEC0102
FAR,ARTSC,VIS130H1,Visual Strategies,Kelly,Jean-Paul,Winter,2014,4.3,3.7,4.7,4.0,4.2,4.1,4.7,3.6,4.4,22.0,11,Visual Strategies VIS130H1-LEC5201
FAR,ARTSC,VIS130H1,Visual Strategies,Heard,Catherine,Winter,2014,4.2,4.1,4.0,3.8,3.7,3.9,4.3,3.8,3.6,18.0,10,Visual Strategies VIS130H1-LEC5202
FAR,ARTSC,VIS208H1,Performance Art,Steele,Lisa,Winter,2014,4.3,4.4,4.3,4.4,4.6,4.1,4.6,2.9,4.4,16.0,9,Performance Art VIS208H1-LEC0101
FAR,ARTSC,VIS208H1,Performance Art,Tomczak,Kim,Winter,2014,4.3,4.4,4.3,4.4,4.6,4.1,4.6,2.9,4.4,16.0,9,Performance Art VIS208H1-LEC0101
FAR,ARTSC,VIS301H1,Paint: the Painted Edge,Tod,Joanne,Winter,2014,4.0,3.8,4.5,4.0,3.9,4.0,4.4,3.2,4.4,24.0,11,Paint: the Painted Edge VIS301H1-LEC0101
FAR,ARTSC,VIS302H1,Moving Image Advanced,Tomczak,Kim,Winter,2014,4.3,4.3,4.7,4.3,4.5,4.1,4.6,2.8,4.3,17.0,15,Moving Image Advanced VIS302H1-LEC0101
FAR,ARTSC,VIS309H1,Adv Printmaking,Hawken,George,Winter,2014,4.4,4.6,3.9,4.2,4.4,4.3,3.4,3.9,4.6,18.0,10,Adv Printmaking VIS309H1-LEC0101
FAR,ARTSC,VIS309H1,Adv Printmaking,Kelly,Jean-Paul,Winter,2014,4.4,4.6,4.3,4.2,4.4,4.3,4.6,3.9,4.6,18.0,10,Adv Printmaking VIS309H1-LEC0101
FAR,ARTSC,VIS321H1,Multiples,Heard,Catherine,Winter,2014,4.4,4.4,4.3,4.0,4.4,4.1,4.6,3.3,4.4,22.0,10,Multiples VIS321H1-LEC0101
FAR,ARTSC,VIS322H1,Constructed Image,Pien,Edward,Winter,2014,3.9,3.6,4.2,4.0,4.2,3.8,4.5,3.6,3.8,18.0,11,Constructed Image VIS322H1-LEC0101
FAR,ARTSC,VIS402H1,Thesis Project,Tod,Joanne,Winter,2014,4.4,4.0,4.4,4.2,4.2,4.4,4.6,3.4,4.6,14.0,5,Thesis Project VIS402H1-LEC0101
FAR,ARTSC,FAH207H1,Greek&Roman Art&Arch,Katsougiannopoulou,Christina,Summer,2013,3.8,3.7,3.7,3.4,3.5,3.5,,3.1,4.0,41.0,16,Greek&Roman Art&Arch FAH207H1-LEC0101
FAR,ARTSC,FAH215H1,Early Medieval Art,Ward,Flora,Summer,2013,3.9,4.1,4.3,3.9,3.9,4.1,,2.5,4.1,38.0,14,Early Medieval Art FAH215H1-LEC0101
FAR,ARTSC,FAH230H1,Renais Art & Archit,Uchacz,Tianna,Summer,2013,3.8,3.7,3.4,3.5,3.5,3.0,,4.0,2.9,37.0,11,Renais Art & Archit FAH230H1-LEC5101
FAR,ARTSC,FAH262H1,Modern East Asia,Aiofe Richardson,Sarah,Summer,2013,3.0,3.2,3.1,2.4,2.6,2.9,,3.1,2.6,34.0,9,Modern East Asia FAH262H1-LEC5101
FAR,ARTSC,FAH327H1,Secular Art&Architect,Stead,Adam,Summer,2013,4.5,4.4,4.7,4.4,4.2,4.4,,3.1,4.4,24.0,12,Secular Art&Architect FAH327H1-LEC0101
FAR,ARTSC,FAH346H1,Impressionism,Beggs,Margo,Summer,2013,3.6,3.9,3.5,3.6,3.7,3.6,,3.0,3.5,57.0,15,Impressionism FAH346H1-LEC5101
FAR,ARTSC,FAH372H1,Architct 1750-1900,Bissett,Tara,Summer,2013,3.7,4.0,3.5,4.3,4.3,3.7,,3.7,3.6,39.0,10,Architct 1750-1900 FAH372H1-LEC5101
FAR,ARTSC,VIS201H1,Painting: Method Mats,Smith,Peter,Summer,2013,4.7,4.6,4.6,4.4,4.7,4.6,,3.0,4.4,22.0,9,Painting: Method Mats VIS201H1-LEC0101
FAR,ARTSC,VIS205H1,Drawing,Hawken,George,Summer,2013,3.8,3.7,4.1,4.2,4.1,3.8,,3.3,4.0,19.0,10,Drawing VIS205H1-LEC0101
FAR,ARTSC,VIS305H1,Drawing & Painting,Ostoff,Nick,Summer,2013,4.0,3.8,4.2,3.8,4.0,4.0,,4.0,4.0,24.0,5,Drawing & Painting VIS305H1-LEC0101
FAR,ARTSC,FAH352H1,19th Century Photo,Bear,Jordan,Summer,2014,4.5,4.7,4.7,4.5,4.4,4.5,4.6,3.2,4.6,32.0,13,19th Century Photo FAH352H1-LEC0101
FAR,ARTSC,FAH335H1,Art of Love in Ren,Purvis,Betsy,Summer,2014,4.2,4.4,4.3,3.6,3.7,3.7,4.4,3.9,4.1,36.0,17,Art of Love in Ren FAH335H1-S -LEC0101
FAR,ARTSC,FAH246H1,Art Since 1900,Mikulinsky,Alma,Summer,2014,4.5,4.6,4.6,4.4,4.4,4.3,4.7,3.1,4.5,53.0,19,Art Since 1900 FAH246H1-LEC5101
FAR,ARTSC,FAH449H1,Contemporary Art,Welch,Adam,Summer,2014,4.8,4.7,4.9,4.8,4.8,4.8,4.8,3.8,4.9,18.0,12,Contemporary Art FAH449H1-LEC5101
FAR,ARTSC,FAH215H1,Early Medieval Art,Ward,Flora,Summer,2014,4.2,4.4,4.2,4.0,4.0,4.1,4.6,3.1,4.2,43.0,27,Early Medieval Art FAH215H1-LEC0101
FAR,ARTSC,FAH207H1,Greek&Roman Art&Arch,Katsougiannopoulou,Christina,Summer,2014,3.7,4.1,4.0,3.9,4.1,3.6,3.8,3.1,3.8,59.0,22,Greek&Roman Art&Arch FAH207H1-LEC0101
FAR,ARTSC,FAH319H1,Illumin Manuscript,Cohen,Adam,Summer,2014,4.0,4.4,4.6,3.6,3.7,3.9,4.6,3.7,3.9,11.0,7,Illumin Manuscript FAH319H1-LEC0101
FAR,ARTSC,FAH346H1,Impressionism,Reddy,Meredith,Summer,2014,3.4,3.8,3.4,3.4,3.4,3.3,3.5,3.2,3.4,42.0,15,Impressionism FAH346H1-S -LEC0101
FAR,ARTSC,FAH262H1,Modern East Asia,Poborsa,James,Summer,2014,3.6,3.7,3.3,3.3,3.8,3.1,3.6,3.2,2.9,33.0,12,Modern East Asia FAH262H1-S -LEC0101
FAR,ARTSC,FAH102H1,Art and Ideas,Carroll,Leanne,Summer,2014,4.0,4.3,4.3,4.1,4.1,3.8,4.3,3.3,4.1,46.0,15,Practice Art History FAH102H1-LEC5101
FAR,ARTSC,FAH230H1,Renais Art & Archit,Lamsechi,Guita,Summer,2014,3.9,3.8,3.7,3.5,3.4,3.2,4.3,3.6,3.4,45.0,23,Renais Art & Archit FAH230H1-S -LEC5101
FAR,ARTSC,FAH331H1,Netherlandish Art,Carson,Rebekah,Summer,2015,4.1,4.1,4.0,4.1,4.2,3.8,4.0,3.1,4.1,31.0,9,Netherlandish Art FAH331H1-S-LEC5101
FAR,ARTSC,FAH262H1,Modern East Asia,Poborsa,James,Summer,2015,4.0,3.9,4.2,4.1,4.1,3.8,4.5,3.1,4.0,38.0,14,Modern East Asia FAH262H1-S-LEC0101
FAR,ARTSC,FAH245H1,Modernism 1750-1900,Bear,Jordan,Summer,2015,4.8,4.9,4.7,4.8,4.9,4.9,5.0,2.7,5.0,42.0,16,Modernism 1750-1900 FAH245H1-F1-LEC0101
FAR,ARTSC,FAH319H1,Illumin Manuscript,Kralik,Christine,Summer,2015,3.2,3.8,4.2,4.0,4.2,3.5,4.2,3.0,2.8,17.0,5,Illumin Manuscript FAH319H1-S-LEC0101
